id,name,year,pick,team,seasons,games,minutes,VORP,WS,WA,RWAR,VORP_top,WS_top,WA_top,RWAR_top,image
jacksre01,Reggie Jackson,2011,24,OKC,11,662,16761,9.50,33.50,26.08,18.10,8.10,25.40,22.49,16.08,true
brookma01,MarShon Brooks,2011,25,BOS,5,200,3456,0.30,3.30,-0.76,0.28,0.30,3.30,-0.76,0.28,true
hamiljo02,Jordan Hamilton,2011,26,DAL,5,151,2100,1.00,3.00,1.81,-0.28,1.00,3.00,1.81,-0.28,false
johnsja02,JaJuan Johnson,2011,27,NJN,1,36,298,-0.10,0.20,-0.10,-0.22,-0.10,0.20,-0.10,-0.22,false
coleno01,Norris Cole,2011,28,CHI,6,360,8018,-4.20,3.00,-2.28,-4.02,-1.60,3.20,1.64,-1.03,true
josepco01,Cory Joseph,2011,29,SAS,11,690,15156,3.90,27.00,18.35,16.70,3.60,18.00,16.53,14.32,true
butleji01,Jimmy Butler,2011,30,CHI,11,656,21710,36.40,88.80,76.41,71.86,23.20,52.40,54.82,51.21,true
bogdabo02,Bojan Bogdanović,2011,31,MIA,8,572,16536,4.80,31.70,8.36,8.42,5.60,25.50,11.66,10.44,false
harpeju01,Justin Harper,2011,32,CLE,3,22,150,-0.30,-0.40,0.20,-0.51,-0.30,-0.40,0.20,-0.51,true
singlky01,Kyle Singler,2011,33,DET,6,356,7794,-0.90,10.10,3.03,3.00,0.00,10.10,4.14,3.76,true
macksh01,Shelvin Mack,2011,34,WAS,8,456,8392,0.10,10.30,6.93,5.09,0.60,8.20,7.14,6.94,true
honeyty01,Tyler Honeycutt,2011,35,SAC,2,24,120,-0.10,-0.10,0.20,-0.11,-0.10,-0.10,0.20,-0.11,false
willijo03,Jordan Williams,2011,36,NJN,1,43,635,0.00,1.30,1.11,0.37,0.00,1.30,1.11,0.37,false
thomptr02,Trey Thompkins,2011,37,LAC,1,24,119,-0.10,0.00,0.09,-0.22,-0.10,0.00,0.09,-0.22,false
parsoch01,Chandler Parsons,2011,38,HOU,9,440,13246,10.30,29.00,30.35,24.72,10.50,27.80,28.99,25.37,true
tylerje01,Jeremy Tyler,2011,39,CHA,3,104,1034,-1.30,0.20,0.12,-1.52,-1.30,0.20,0.12,-1.52,true
leuerjo01,Jon Leuer,2011,40,MIL,8,377,5945,2.00,13.10,8.69,3.44,2.30,11.90,8.58,4.75,true
morrida01,Darius Morris,2011,41,LAL,4,132,1464,-1.10,-0.40,-0.38,-1.49,-1.10,-0.40,-0.38,-1.49,true
bertada01,Dāvis Bertāns,2011,42,IND,6,357,6992,4.50,16.50,13.05,14.00,4.60,16.00,13.05,14.00,false
leema01,Malcolm Lee,2011,43,CHI,3,36,534,-0.10,0.50,0.71,0.32,-0.10,0.50,0.71,0.32,false
jenkich01,Charles Jenkins,2011,44,GSW,2,110,1334,-0.80,0.50,-0.41,-0.48,-0.80,0.50,-0.41,-0.48,false
harrejo01,Josh Harrellson,2011,45,NOH,3,75,888,0.40,2.10,2.21,2.29,0.40,2.10,2.21,2.29,true
goudean01,Andrew Goudelock,2011,46,LAL,3,49,475,-0.30,0.10,-0.09,-0.13,-0.30,0.10,-0.09,-0.13,true
leslitr01,Travis Leslie,2011,47,LAC,1,10,45,0.00,0.10,0.06,0.02,0.00,0.10,0.06,0.02,false
bensoke02,Keith Benson,2011,48,ATL,1,3,9,0.00,0.00,0.02,-0.01,0.00,0.00,0.02,-0.01,true
selbyjo01,Josh Selby,2011,49,MEM,2,38,296,-0.60,-0.70,-0.07,-0.86,-0.60,-0.70,-0.07,-0.86,false
allenla01,Lavoy Allen,2011,50,PHI,6,388,6905,-0.10,13.80,9.31,4.40,0.50,12.30,9.51,4.57,true
diebljo01,Jon Diebler,2011,51,POR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
macklve01,Vernon Macklin,2011,52,DET,1,23,135,0.10,0.50,0.27,0.17,0.10,0.50,0.27,0.17,false
liggide01,DeAndre Liggins,2011,53,ORL,5,177,1907,-0.10,1.60,-0.58,-0.06,0.10,1.60,0.41,0.41,true
macvami01,Milan Mačvan,2011,54,CLE,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
mooreet01,E'Twaun Moore,2011,55,BOS,10,598,12564,0.30,14.80,9.65,9.32,0.80,12.30,8.56,8.53,true
maduach01,Chukwudiebere Maduabum,2011,56,LAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
ngombta01,Tanguy Ngombo,2011,57,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
majokat01,Ater Majok,2011,58,LAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
hangaad01,Ádám Hanga,2011,59,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
thomais02,Isaiah Thomas,2011,60,SAC,11,533,15344,16.20,44.90,37.93,34.32,16.60,41.00,34.72,33.87,true
davisan02,Anthony Davis,2012,1,NOH,10,591,20356,41.20,89.90,86.20,72.77,28.70,60.20,64.42,55.67,true
kiddgmi01,Michael Kidd-Gilchrist,2012,2,CHA,8,446,10978,0.50,21.00,24.74,20.92,1.30,18.50,22.63,19.12,true
bealbr01,Bradley Beal,2012,3,WAS,10,637,22133,20.70,49.10,47.48,47.13,15.70,34.00,38.11,38.54,true
waitedi01,Dion Waiters,2012,4,CLE,8,419,11835,-0.30,8.70,9.05,8.29,1.20,7.60,9.16,7.66,true
robinth01,Thomas Robinson,2012,5,SAC,5,313,4204,-1.60,4.50,2.06,-2.22,-1.60,4.50,2.06,-2.22,true
lillada01,Damian Lillard,2012,6,POR,10,711,25835,43.80,94.50,82.54,78.37,28.10,57.30,58.12,56.14,true
barneha02,Harrison Barnes,2012,7,GSW,10,705,22347,6.50,41.40,19.39,11.14,5.00,25.30,19.99,11.26,true
rosste01,Terrence Ross,2012,8,TOR,10,638,15984,5.00,23.50,19.05,18.98,5.20,18.60,16.05,16.76,true
drumman01,Andre Drummond,2012,9,DET,10,677,20454,17.00,64.80,53.52,32.55,12.20,45.30,41.86,26.76,true
riverau01,Austin Rivers,2012,10,NOH,10,614,14879,-4.00,12.60,0.28,1.48,-0.10,10.70,7.44,4.12,true
leoname01,Meyers Leonard,2012,11,POR,9,447,7158,1.10,15.60,5.34,-1.23,2.10,12.50,6.47,2.50,true
lambje01,Jeremy Lamb,2012,12,HOU,10,543,11333,8.00,26.30,18.87,22.00,6.00,18.90,16.55,19.58,true
marshke01,Kendall Marshall,2012,13,PHO,4,160,3083,-1.20,1.00,1.68,-2.23,-1.20,1.00,1.68,-2.23,true
hensojo01,John Henson,2012,14,MIL,8,445,8752,3.30,20.70,13.02,3.22,2.90,16.80,11.76,3.39,true
harklma01,Maurice Harkless,2012,15,PHI,10,601,13673,4.30,22.70,18.97,10.62,4.20,16.50,16.72,10.19,true
whitero03,Royce White,2012,16,HOU,1,3,9,0.00,0.00,0.01,-0.10,0.00,0.00,0.01,-0.10,false
zellety01,Tyler Zeller,2012,17,DAL,8,414,7254,0.10,17.00,5.44,3.92,1.40,15.70,5.92,5.45,true
joneste01,Terrence Jones,2012,18,HOU,6,234,5562,3.70,14.70,7.45,0.97,3.70,14.80,8.03,3.84,true
nichoan01,Andrew Nicholson,2012,19,ORL,5,285,4080,-1.60,3.90,2.54,-1.45,-1.60,3.90,2.54,-1.45,true
fournev01,Evan Fournier,2012,20,DEN,10,602,17178,4.10,27.90,16.18,18.35,4.80,19.60,13.56,16.08,true
sullija01,Jared Sullinger,2012,21,BOS,5,269,6532,2.60,15.30,15.06,12.66,2.80,15.40,15.06,12.92,true
melofa01,Fab Melo,2012,22,BOS,1,6,36,-0.10,0.00,0.06,-0.04,-0.10,0.00,0.06,-0.04,false
jenkijo01,John Jenkins,2012,23,ATL,6,171,2183,0.10,2.90,0.17,-1.06,0.30,3.00,0.72,-0.42,true
cunnija01,Jared Cunningham,2012,24,CLE,4,84,605,-0.50,0.20,0.01,0.43,-0.50,0.20,0.01,0.43,true
wroteto01,Tony Wroten,2012,25,MEM,4,145,3076,-1.00,-1.30,-1.67,-2.58,-1.00,-1.30,-1.67,-2.58,true
plumlmi01,Miles Plumlee,2012,26,IND,7,346,5658,0.10,10.70,5.66,1.02,0.90,10.20,5.69,1.81,true
moultar01,Arnett Moultrie,2012,27,MIA,2,59,729,-0.20,1.70,0.56,0.09,-0.20,1.70,0.56,0.09,false
jonespe01,Perry Jones,2012,28,OKC,3,143,1675,-0.70,1.70,-0.35,-0.80,-0.70,1.70,-0.35,-0.80,true
teaguma01,Marquis Teague,2012,29,CHI,3,91,909,-1.10,-0.90,-0.55,-1.44,-1.10,-0.90,-0.55,-1.44,false
ezelife01,Festus Ezeli,2012,30,GSW,3,170,2394,0.00,5.90,2.47,0.98,0.40,5.90,2.47,1.56,true
tayloje03,Jeff Taylor,2012,31,CHA,3,132,2566,-1.40,1.30,-0.24,-0.99,-1.40,1.30,-0.24,-0.99,false
satorto01,Tomáš Satoranský,2012,32,WAS,6,364,8173,2.40,16.80,9.39,9.95,2.80,16.90,9.43,9.95,false
jamesbe01,Bernard James,2012,33,CLE,3,92,761,0.00,1.80,1.38,0.14,0.00,1.80,1.38,0.14,false
crowdja01,Jae Crowder,2012,34,CLE,10,700,17576,9.80,37.60,39.65,22.87,7.70,26.10,31.30,19.64,true
greendr01,Draymond Green,2012,35,GSW,10,672,19201,23.10,52.30,98.92,63.57,17.80,38.50,90.16,56.02,true
johnsor01,Orlando Johnson,2012,36,SAC,3,103,1112,-0.20,1.40,-0.41,0.42,-0.20,1.40,-0.41,0.42,true
acyqu01,Quincy Acy,2012,37,TOR,7,337,5392,0.00,8.60,6.02,1.65,0.50,7.80,5.73,1.86,true
millequ01,Quincy Miller,2012,38,DEN,3,69,934,-0.50,-0.10,0.95,-0.16,-0.50,-0.10,0.95,-0.16,true
middlkh01,Khris Middleton,2012,39,DET,10,613,19423,12.80,47.20,54.19,41.89,10.60,34.00,45.84,36.93,true
bartowi01,Will Barton,2012,40,POR,10,584,14898,7.00,24.20,14.00,13.11,7.00,20.20,13.97,15.05,true
tayloty01,Tyshawn Taylor,2012,41,POR,2,61,491,-0.80,-1.00,-0.43,-1.96,-0.80,-1.00,-0.43,-1.96,false
lambdo01,Doron Lamb,2012,42,MIL,2,100,1272,-1.30,0.10,0.37,-0.83,-1.30,0.10,0.37,-0.83,false
scottmi01,Mike Scott,2012,43,ATL,9,555,9182,0.60,16.90,4.53,-1.15,1.30,13.50,5.68,1.49,true
engliki01,Kim English,2012,44,DET,1,41,407,-0.20,0.20,0.22,-0.14,-0.20,0.20,0.22,-0.14,false
hamilju01,Justin Hamilton,2012,45,PHI,3,113,1961,0.60,3.70,1.07,0.19,0.60,3.70,1.07,0.19,true
milleda01,Darius Miller,2012,46,NOH,6,271,5358,-0.30,6.40,2.40,3.91,0.10,6.50,2.94,4.21,true
murphke01,Kevin Murphy,2012,47,UTA,1,17,52,-0.20,-0.30,0.07,-0.23,-0.20,-0.30,0.07,-0.23,true
papanko01,Kostas Papanikolaou,2012,48,NYK,2,69,1089,-0.20,0.40,0.03,-0.30,-0.20,0.40,0.03,-0.30,true
oquinky01,Kyle O'Quinn,2012,49,ORL,8,472,6714,5.10,17.90,14.75,8.52,4.40,14.40,12.73,8.38,true
turkyiz01,İzzet Türkyılmaz,2012,50,DEN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
josepkr01,Kris Joseph,2012,51,BOS,1,10,54,-0.10,-0.10,0.08,0.05,-0.10,-0.10,0.08,0.05,false
kuzmiog01,Ognjen Kuzmić,2012,52,GSW,2,37,164,-0.20,0.30,0.14,-0.78,-0.20,0.30,0.14,-0.78,false
aldemfu01,Furkan Aldemir,2012,53,LAC,1,41,540,-0.20,1.40,0.47,0.21,-0.20,1.40,0.47,0.21,true
shengto01,Tornike Shengelia,2012,54,PHI,2,45,247,-0.30,-0.10,0.22,-0.21,-0.30,-0.10,0.22,-0.21,false
johnsda03,Darius Johnson-Odom,2012,55,DAL,2,7,21,-0.10,-0.30,0.04,-0.11,-0.10,-0.30,0.04,-0.11,true
zubcito01,Tomislav Zubčić,2012,56,TOR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
karamil01,İlkan Karaman,2012,57,NJN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
hummero01,Robbie Hummel,2012,58,MIN,2,98,1397,-0.40,1.90,0.76,1.24,-0.40,1.90,0.76,1.24,true
denmoma01,Marcus Denmon,2012,59,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
sacrero01,Robert Sacre,2012,60,LAL,4,189,2745,-1.40,2.40,3.59,-1.48,-1.40,2.40,3.59,-1.48,true
bennean01,Anthony Bennett,2013,1,CLE,4,151,1905,-1.30,0.50,0.59,-4.21,-1.30,0.50,0.59,-4.21,true
oladivi01,Victor Oladipo,2013,2,ORL,8,454,14968,10.80,24.60,37.63,34.25,10.60,22.90,32.27,30.71,true
porteot01,Otto Porter Jr.,2013,3,WAS,9,472,12341,11.70,33.60,33.13,23.56,10.80,29.00,32.74,23.50,true
zelleco01,Cody Zeller,2013,4,CHA,9,491,10937,4.10,32.00,20.75,14.01,3.60,23.20,19.16,12.40,true
lenal01,Alex Len,2013,5,PHO,9,555,10555,0.40,21.40,10.57,4.03,2.00,16.80,10.29,5.10,true
noelne01,Nerlens Noel,2013,6,NOH,8,442,9917,7.40,27.70,11.85,6.21,6.10,22.40,10.37,6.07,true
mclembe01,Ben McLemore,2013,7,SAC,9,512,11538,-2.90,8.70,9.26,0.16,0.00,7.60,10.89,5.07,true
caldwke01,Kentavious Caldwell-Pope,2013,8,DET,9,641,18689,6.00,32.70,28.80,25.75,5.20,23.30,24.42,22.15,true
burketr01,Trey Burke,2013,9,MIN,9,474,10202,2.00,13.40,7.74,6.37,2.50,10.20,7.80,6.66,true
mccolcj01,CJ McCollum,2013,10,POR,9,552,17327,14.00,37.50,36.78,34.42,11.70,30.50,33.14,31.94,true
cartemi01,Michael Carter-Williams,2013,11,PHI,8,391,9898,1.90,6.60,14.13,13.45,2.70,6.10,12.16,12.55,true
adamsst01,Steven Adams,2013,12,OKC,9,627,16816,10.10,52.40,42.33,33.24,8.40,38.30,36.69,29.58,true
olynyke01,Kelly Olynyk,2013,13,DAL,9,580,12874,9.40,34.20,25.38,17.64,7.10,23.50,21.25,15.98,true
muhamsh01,Shabazz Muhammad,2013,14,UTA,5,278,4772,0.00,8.40,0.74,0.20,0.00,8.40,0.74,0.20,true
antetgi01,Giannis Antetokounmpo,2013,15,MIL,9,620,20157,39.00,80.30,77.22,55.39,32.00,60.00,66.21,51.43,true
noguelu01,Lucas Nogueira,2013,16,BOS,4,141,1754,2.00,6.00,5.67,3.36,2.00,6.00,5.67,3.36,true
schrode01,Dennis Schröder,2013,17,ATL,9,588,15614,3.20,22.10,11.76,11.16,3.90,16.60,13.28,13.38,false
larkish01,Shane Larkin,2013,18,ATL,4,256,4880,-0.50,4.40,2.22,2.12,-0.50,4.40,2.22,2.12,true
karasse01,Sergey Karasev,2013,19,CLE,3,95,1110,-0.50,0.90,1.54,0.59,-0.50,0.90,1.54,0.59,true
snellto01,Tony Snell,2013,20,CHI,9,574,12598,0.20,18.10,5.13,4.98,1.30,14.00,6.07,5.67,true
dienggo01,Gorgui Dieng,2013,21,UTA,9,581,12171,7.10,30.20,19.96,10.47,5.70,22.30,20.28,11.86,true
plumlma01,Mason Plumlee,2013,22,BRK,9,618,13725,11.70,41.30,20.66,8.84,8.60,27.80,17.52,8.26,true
hillso01,Solomon Hill,2013,23,IND,9,448,9652,-0.20,11.80,6.45,5.26,0.80,11.00,6.93,5.74,true
hardati02,Tim Hardaway Jr.,2013,24,NYK,9,576,15582,4.70,25.40,15.43,16.29,4.70,19.20,16.33,19.83,true
bullore01,Reggie Bullock,2013,25,LAC,9,397,8633,2.40,15.50,6.13,4.66,3.10,14.10,6.50,4.95,true
roberan03,Andre Roberson,2013,26,MIN,7,307,6801,2.30,12.60,19.85,15.39,2.50,12.70,19.75,15.17,true
goberru01,Rudy Gobert,2013,27,DEN,9,582,17368,26.30,81.90,69.34,53.73,19.70,60.00,57.34,48.29,true
jeancli01,Livio Jean-Charles,2013,28,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
goodwar01,Archie Goodwin,2013,29,OKC,4,165,2396,-0.70,1.20,-0.83,-1.55,-0.70,1.20,-0.83,-1.55,true
nedovne01,Nemanja Nedović,2013,30,PHO,1,24,142,-0.30,-0.40,-0.02,-0.65,-0.30,-0.40,-0.02,-0.65,false
crabbal01,Allen Crabbe,2013,31,CLE,7,381,9125,1.00,13.80,5.79,6.48,1.70,13.80,6.50,7.32,true
abrinal01,Álex Abrines,2013,32,OKC,3,174,2777,0.00,4.90,-0.05,2.09,0.00,4.90,-0.05,2.09,false
felixca01,Carrick Felix,2013,33,CLE,1,7,38,0.00,0.00,0.06,0.03,0.00,0.00,0.06,0.03,true
canaais01,Isaiah Canaan,2013,34,HOU,6,235,4799,-0.40,4.20,0.23,0.77,-0.10,4.10,0.98,1.21,true
ricegl02,Glen Rice Jr.,2013,35,PHI,2,16,152,-0.10,-0.20,0.21,-0.13,-0.10,-0.20,0.21,-0.13,false
mccalra01,Ray McCallum,2013,36,SAC,3,154,2808,-0.40,2.10,0.34,-0.17,-0.40,2.10,0.34,-0.17,true
mitchto02,Tony Mitchell,2013,37,DET,1,21,79,0.00,0.20,0.15,0.20,0.00,0.20,0.15,0.20,false
woltena01,Nate Wolters,2013,38,WAS,3,84,1575,-0.20,0.90,2.91,2.37,-0.20,0.90,2.91,2.37,true
witheje01,Jeff Withey,2013,39,POR,5,206,2072,1.40,6.70,5.04,3.76,1.40,6.70,5.04,3.76,true
jerregr01,Grant Jerrett,2013,40,POR,1,8,51,-0.10,-0.10,0.08,-0.03,-0.10,-0.10,0.08,-0.03,true
frankja01,Jamaal Franklin,2013,41,MEM,2,24,174,-0.20,0.00,0.26,-0.23,-0.20,0.00,0.26,-0.23,false
jackspi01,Pierre Jackson,2013,42,PHI,1,8,84,-0.10,0.00,0.18,0.35,-0.10,0.00,0.18,0.35,true
ledori01,Ricky Ledo,2013,43,MIL,2,28,277,-0.40,-0.60,0.12,-0.36,-0.40,-0.60,0.12,-0.36,false
muscami01,Mike Muscala,2013,44,DAL,9,419,6522,3.60,16.30,7.06,4.30,3.00,11.90,6.20,4.97,true
todorma01,Marko Todorović,2013,45,POR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
greener01,Erick Green,2013,46,UTA,2,52,452,-0.20,0.10,-0.12,-0.30,-0.20,0.10,-0.12,-0.30,true
netora01,Raul Neto,2013,47,ATL,7,349,5546,0.70,9.00,4.97,7.11,1.00,7.80,4.82,7.11,true
kellyry01,Ryan Kelly,2013,48,LAL,4,163,3125,-0.40,3.10,5.24,0.13,-0.40,3.10,5.24,0.13,true
murpher01,Erik Murphy,2013,49,CHI,1,24,62,-0.10,-0.10,0.08,-0.52,-0.10,-0.10,0.08,-0.52,false
ennisja01,James Ennis III,2013,50,ATL,8,392,8008,0.80,16.20,6.26,4.73,1.10,13.20,5.26,5.08,true
osbyro01,Romero Osby,2013,51,ORL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
brownlo01,Lorenzo Brown,2013,52,MIN,5,103,1185,-0.50,-0.10,1.50,0.65,-0.50,-0.10,1.50,0.65,true
iversco01,Colton Iverson,2013,53,IND,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
kazemar01,Arsalan Kazemi,2013,54,WAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
lauvejo01,Joffrey Lauvergne,2013,55,MEM,4,208,2823,-0.10,5.20,-0.39,-1.78,-0.10,5.20,-0.39,-1.78,true
sivape01,Peyton Siva,2013,56,DET,1,24,224,-0.20,-0.20,0.21,-0.36,-0.20,-0.20,0.21,-0.36,false
oriakal01,Alex Oriakhi,2013,57,PHO,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
thomade01,Deshaun Thomas,2013,58,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
dubljbo01,Bojan Dubljević,2013,59,MIN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
timmaja01,Jānis Timma,2013,60,MEM,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
wiggian01,Andrew Wiggins,2014,1,CLE,8,558,19644,2.40,22.10,18.59,14.54,3.60,17.50,18.13,14.04,true
parkeja01,Jabari Parker,2014,2,MIL,8,310,8535,2.50,13.70,5.63,0.35,2.40,11.90,5.44,2.56,true
embiijo01,Joel Embiid,2014,3,PHI,6,286,8807,16.10,35.70,36.13,24.99,14.80,33.80,36.13,24.99,true
gordoaa01,Aaron Gordon,2014,4,ORL,8,486,13955,6.70,26.20,25.18,18.92,5.90,20.80,24.28,18.56,true
exumda01,Dante Exum,2014,5,UTA,6,245,4545,-1.60,3.10,3.43,1.51,-0.10,3.30,3.28,2.31,true
smartma01,Marcus Smart,2014,6,BOS,8,484,14403,6.10,26.30,30.51,26.69,5.00,19.20,26.22,23.79,true
randlju01,Julius Randle,2014,7,LAL,8,482,14875,8.90,30.10,11.98,4.55,9.00,26.70,13.27,6.35,true
stausni01,Nik Stauskas,2014,8,SAC,6,337,6686,-1.80,3.90,-0.47,-2.23,-1.00,3.80,0.27,-0.98,true
vonleno01,Noah Vonleh,2014,9,CHH,7,339,5683,-0.50,9.20,5.79,2.76,0.70,8.80,5.64,3.24,true
paytoel01,Elfrid Payton,2014,10,PHI,8,470,13075,3.70,15.90,21.49,13.65,4.00,13.40,20.44,14.42,true
mcderdo01,Doug McDermott,2014,11,DEN,8,502,10429,0.60,18.70,4.34,-2.49,1.40,15.40,4.68,0.94,true
saricda01,Dario Šarić,2014,12,ORL,5,356,8965,2.60,16.40,9.14,5.91,2.60,16.40,9.14,5.91,false
lavinza01,Zach LaVine,2014,13,MIN,8,444,14049,8.60,21.60,3.21,0.40,9.70,19.40,6.90,5.89,true
warretj01,T.J. Warren,2014,14,PHO,7,332,9553,4.20,19.50,8.89,11.98,4.10,18.30,8.91,12.10,true
paynead01,Adreian Payne,2014,15,ATL,4,107,1403,-1.40,-0.60,-0.60,-3.31,-1.40,-0.60,-0.60,-3.31,true
nurkiju01,Jusuf Nurkić,2014,16,CHI,8,389,9113,5.90,22.50,22.51,18.33,6.00,19.60,21.14,17.83,false
youngja01,James Young,2014,17,BOS,4,95,812,-0.30,0.80,0.84,-0.68,-0.30,0.80,0.84,-0.68,true
ennisty01,Tyler Ennis,2014,18,PHO,4,186,2336,-0.80,1.30,1.67,2.36,-0.80,1.30,1.67,2.36,true
harriga01,Gary Harris,2014,19,CHI,8,439,12673,2.10,19.40,19.02,13.64,3.60,18.60,19.69,15.06,true
cabocbr01,Bruno Caboclo,2014,20,TOR,7,105,1293,-0.30,1.50,2.15,0.46,0.00,1.90,2.04,1.19,true
mcgarmi01,Mitch McGary,2014,21,OKC,2,52,557,-0.10,1.30,0.93,-0.03,-0.10,1.30,0.93,-0.03,true
adamsjo01,Jordan Adams,2014,22,MEM,2,32,263,0.20,0.40,0.48,0.56,0.20,0.40,0.48,0.56,true
hoodro01,Rodney Hood,2014,23,UTA,8,425,10725,2.30,17.40,10.85,9.57,3.40,16.10,11.10,9.68,true
napiesh01,Shabazz Napier,2014,24,CHH,6,345,5986,1.90,8.10,9.95,6.80,2.20,8.00,9.57,7.00,true
capelca01,Clint Capela,2014,25,HOU,8,432,11618,11.60,48.50,33.32,22.32,10.10,40.00,31.01,22.38,true
hairspj02,P.J. Hairston,2014,26,MIA,2,111,2000,-0.90,0.90,0.55,-0.24,-0.90,0.90,0.55,-0.24,true
bogdabo01,Bogdan Bogdanović,2014,27,PHO,5,277,7883,4.10,13.30,6.43,9.79,4.10,13.30,6.43,9.79,false
wilcocj01,C.J. Wilcox,2014,28,LAC,3,66,376,-0.30,0.10,0.46,-0.16,-0.30,0.10,0.46,-0.16,true
huestjo01,Josh Huestis,2014,29,OKC,3,76,1068,-0.40,0.70,0.90,0.64,-0.40,0.70,0.90,0.64,true
anderky01,Kyle Anderson,2014,30,SAS,8,469,9837,9.30,25.00,15.88,11.53,7.90,20.70,14.33,12.20,true
inglida01,Damien Inglis,2014,31,MIL,1,20,156,-0.10,-0.10,0.21,-0.18,-0.10,-0.10,0.21,-0.18,true
mcdankj01,K.J. McDaniels,2014,32,PHI,3,148,2092,-0.40,1.30,0.52,0.13,-0.40,1.30,0.52,0.13,true
harrijo01,Joe Harris,2014,33,CLE,8,414,10601,3.90,20.60,8.08,7.29,4.70,19.80,9.34,8.98,true
earlycl01,Cleanthony Early,2014,34,NYK,2,56,801,-0.80,-0.60,0.46,-0.94,-0.80,-0.60,0.46,-0.94,true
stokeja01,Jarnell Stokes,2014,35,UTA,3,28,151,0.00,0.70,0.27,0.27,0.00,0.70,0.27,0.27,true
obryajo01,Johnny O'Bryant,2014,36,MIL,4,147,1684,-1.70,0.20,-0.99,-5.29,-1.70,0.20,-0.99,-5.29,true
daniede01,DeAndre Daniels,2014,37,TOR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
dinwisp01,Spencer Dinwiddie,2014,38,DET,8,349,9099,5.20,19.70,15.05,15.59,5.40,19.40,14.76,15.86,true
grantje01,Jerami Grant,2014,39,PHI,8,532,13751,5.10,27.10,12.34,8.37,5.20,23.20,13.63,8.50,true
robingl02,Glenn Robinson III,2014,40,MIN,7,304,5299,0.30,7.90,1.60,1.37,0.70,7.50,1.59,1.69,false
jokicni01,Nikola Jokić,2014,41,DEN,7,484,14555,38.10,70.00,58.05,52.94,31.60,57.60,55.00,52.94,true
johnsni01,Nick Johnson,2014,42,HOU,1,28,262,-0.30,-0.10,-0.32,-0.51,-0.30,-0.10,-0.32,-0.51,true
tavarwa01,Edy Tavares,2014,43,ATL,2,13,101,0.00,0.30,0.17,0.15,0.00,0.30,0.17,0.15,true
brownma02,Markel Brown,2014,44,MIN,3,113,1794,-0.50,1.10,1.73,-0.24,-0.50,1.10,1.73,-0.24,true
poweldw01,Dwight Powell,2014,45,CHH,8,467,8691,7.10,32.70,17.33,13.46,6.10,26.10,16.69,13.43,true
clarkjo01,Jordan Clarkson,2014,46,WAS,8,559,15024,5.60,19.60,7.95,9.34,5.50,15.10,10.25,9.20,true
smithru01,Russ Smith,2014,47,PHI,2,27,131,-0.10,-0.20,0.23,-0.61,-0.10,-0.20,0.23,-0.61,true
pattela01,Lamar Patterson,2014,48,MIL,2,40,435,-0.40,0.10,0.34,-0.08,-0.40,0.10,0.34,-0.08,true
bairsca01,Cameron Bairstow,2014,49,CHI,2,36,167,-0.20,-0.10,0.28,-0.30,-0.20,-0.10,0.28,-0.30,true
brownal01,Alec Brown,2014,50,PHO,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
antetth01,Thanasis Antetokounmpo,2014,51,NYK,4,104,1002,-0.40,1.40,0.28,0.03,0.00,1.40,0.28,0.05,true
micicva01,Vasilije Micić,2014,52,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
gential01,Alessandro Gentile,2014,53,MIN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
dangune01,Nemanja Dangubić,2014,54,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
chrisse01,Semaj Christon,2014,55,MIA,1,64,973,-0.80,0.10,-1.25,-2.06,-0.80,0.10,-1.25,-2.06,true
